StationEvent,SampleEvent,Date,Time,Type,Depth,Cast,FlowmeterStart,FlowmeterEnd,Temp,Salinity,DO,Comments,TowTime,DateTimeStamp
2620,4065,"09/13/18 00:00:00","12/30/99 11:17:00","CTD",10.0,4,,,,,,,,
2621,4066,"09/13/18 00:00:00","12/30/99 12:04:00","CTD",12.0,6,,,,,,,,
2622,4067,"09/13/18 00:00:00","12/30/99 12:09:00","CTD",23.0,7,,,,,,,,
2623,4068,"09/13/18 00:00:00","12/30/99 12:15:00","CTD",25.0,8,,,,,,,,
2624,4069,"09/13/18 00:00:00","12/30/99 12:21:00","CTD",32.0,9,,,,,,,,
2624,4070,"09/13/18 00:00:00","12/30/99 12:25:00","ZOOPLANKTON",32.0,25,329189,330423,,,,,45,
2624,4071,"09/13/18 00:00:00","12/30/99 12:22:00","PHYTOPLANKTON",0.0,,,,,,,,,
2625,4072,"09/13/18 00:00:00","12/30/99 12:40:00","CTD",59.0,10,,,,,,,,
2626,4073,"09/13/18 00:00:00","12/30/99 12:46:00","CTD",75.0,11,,,,,,,,
2627,4074,"09/13/18 00:00:00","12/30/99 12:53:00","CTD",0.0,12,,,,,,,,
2627,4075,"09/13/18 00:00:00","12/30/99 13:00:00","ZOOPLANKTON",50.0,,330424,333255,,,,,95,
2628,4076,"09/13/18 00:00:00","12/30/99 13:13:00","CTD",106.0,13,,,,,,,,
2629,4077,"09/13/18 00:00:00","12/30/99 13:23:00","CTD",100.0,14,,,,,,,,
2629,4078,"09/13/18 00:00:00","12/30/99 13:29:00","ZOOPLANKTON",50.0,,333254,335304,,,,,100,
2629,4079,"09/13/18 00:00:00","12/30/99 13:23:00","PHYTOPLANKTON",0.0,,,,,,,,,
2630,4080,"09/13/18 00:00:00","12/30/99 13:41:00","CTD",17.0,15,,,,,,,,
2631,4081,"09/13/18 00:00:00","12/30/99 14:08:00","CTD",62.0,16,,,,,,,,
2631,4082,"09/13/18 00:00:00","12/30/99 14:13:00","ZOOPLANKTON",50.0,,336205,339114,,,,,85,
2631,4083,"09/13/18 00:00:00","12/30/99 14:09:00","PHYTOPLANKTON",0.0,,,,,,,,,
2632,4084,"09/13/18 00:00:00","12/30/99 14:26:00","CTD",74.0,17,,,,,,,,
2633,4085,"09/13/18 00:00:00","12/30/99 14:32:00","CTD",93.0,18,,,,,,,,
2634,4086,"09/13/18 00:00:00","12/30/99 14:39:00","94",19.0,,,,,,,,,
2635,4087,"09/13/18 00:00:00","12/30/99 14:50:00","CTD",97.0,20,,,,,,,,
2636,4088,"09/13/18 00:00:00","12/30/99 14:57:00","CTD",101.0,21,,,,,,,,
2636,4089,"09/13/18 00:00:00","12/30/99 15:02:00","ZOOPLANKTON",50.0,,339120,341668,,,,,93,
2636,4090,"09/13/18 00:00:00","12/30/99 14:57:00","PHYTOPLANKTON",0.0,,,,,,,,,
2637,4091,"09/13/18 00:00:00","12/30/99 15:11:00","CTD",101.0,22,,,,,,,,
2638,4092,"09/13/18 00:00:00","12/30/99 15:18:00","CTD",95.0,23,,,,,,,,
2639,4093,"09/13/18 00:00:00","12/30/99 15:26:00","CTD",83.0,24,,,,,,,,
2640,4094,"09/13/18 00:00:00","12/30/99 15:33:00","CTD",64.0,25,,,,,,,,
2640,4095,"09/13/18 00:00:00","12/30/99 15:38:00","ZOOPLANKTON",50.0,,,341671,95,,,,344311,
2640,4096,"09/13/18 00:00:00","12/30/99 15:33:00","PHYTOPLANKTON",0.0,,,,,,,,,
2641,4097,"10/17/18 00:00:00","12/30/99 10:30:00","CTD",29.0,52,,,,,,,,
2642,4098,"10/17/18 00:00:00","12/30/99 10:42:00","CTD",80.0,53,,,,,,,,
2643,4099,"10/17/18 00:00:00","12/30/99 10:53:00","CTD",57.0,54,,,,,,,,
2644,4100,"10/17/18 00:00:00","12/30/99 11:04:00","CTD",65.0,55,,,,,,,,
2644,4101,"10/17/18 00:00:00","12/30/99 11:11:00","ZOOPLANKTON",50.0,,359385,360957,,,,,94,
2644,4102,"10/17/18 00:00:00","12/30/99 11:04:00","PHYTOPLANKTON",0.0,,,,,,,,,
2645,4105,"10/17/18 00:00:00","12/30/99 11:27:00","CTD",70.0,56,,,,,,,,
,4106,"10/17/18 00:00:00","12/30/99 11:35:00","CTD",84.0,57,,,,,,,,
2646,4107,"10/17/18 00:00:00","12/30/99 11:35:00","CTD",84.0,57,,,,,,,,
2647,4108,"10/17/18 00:00:00","12/30/99 11:47:00","CTD",147.0,58,,,,,,,,
2648,4109,"10/17/18 00:00:00","12/30/99 11:59:00","CTD",103.0,59,,,,,,,,
2649,4110,"10/17/18 00:00:00","12/30/99 12:12:00","CTD",173.0,60,,,,,,,,
2650,4111,"10/17/18 00:00:00","12/30/99 12:26:00","CTD",156.0,61,,,,,,,,
2651,4112,"10/17/18 00:00:00","12/30/99 12:44:00","CTD",109.0,62,,,,,,,,
2651,4113,"10/17/18 00:00:00","12/30/99 12:54:00","ZOOPLANKTON",50.0,,362541,364791,,,,,95,
2651,4114,"10/17/18 00:00:00","12/30/99 12:45:00","PHYTOPLANKTON",0.0,,,,,,,,,
2651,4115,"10/17/18 00:00:00",,,0.0,,,,,,,,,
2652,4116,"10/17/18 00:00:00","12/30/99 13:16:00","CTD",122.0,63,,,,,,,,
2653,4117,"10/17/18 00:00:00","12/30/99 13:38:00","CTD",73.0,64,,,,,,,,
2655,4118,"10/17/18 00:00:00","12/30/99 14:26:00","CTD",65.0,65,,,,,,,,
2655,4119,"10/17/18 00:00:00","12/30/99 14:33:00","ZOOPLANKTON",50.0,,364854,367420,,,,,97,
2655,4120,"10/17/18 00:00:00","12/30/99 14:26:00","PHYTOPLANKTON",0.0,,,,,,,,,
2655,4121,"10/17/18 00:00:00","12/30/99 14:26:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,
2656,4122,"10/17/18 00:00:00","12/30/99 14:41:00","CTD",74.0,66,,,,,,,,
2657,4123,"10/17/18 00:00:00","12/30/99 14:48:00","CTD",93.0,67,,,,,,,,
2658,4124,"10/17/18 00:00:00","12/30/99 14:54:00","CTD",95.0,68,,,,,,,,
2659,4125,"10/17/18 00:00:00","12/30/99 15:01:00","CTD",97.0,69,,,,,,,,
2660,4126,"10/17/18 00:00:00","12/30/99 15:08:00","CTD",105.0,70,,,,,,,,
2660,4127,"10/17/18 00:00:00","12/30/99 15:16:00","ZOOPLANKTON",50.0,,368416,371776,,,,,96,
2660,4128,"10/17/18 00:00:00","12/30/99 15:08:00","PHYTOPLANKTON",0.0,,,,,,,,,
2660,4129,"10/17/18 00:00:00","12/30/99 15:08:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,
2660,4130,"10/17/18 00:00:00","12/30/99 15:08:00","OCEAN ACIDIFICATION",100.0,,,,,,,,,
2661,4131,"10/17/18 00:00:00","12/30/99 15:30:00","CTD",101.0,71,,,,,,,,
2662,4132,"10/17/18 00:00:00","12/30/99 15:38:00","CTD",93.0,72,,,,,,,,
2663,4133,"10/17/18 00:00:00","12/30/99 15:45:00","CTD",73.0,73,,,,,,,,
2664,4134,"10/17/18 00:00:00","12/30/99 15:50:00","CTD",61.0,74,,,,,,,,
2664,4135,"10/17/18 00:00:00","12/30/99 15:55:00","ZOOPLANKTON",62.0,,371783,375090,,,,,98,
2664,4136,"10/17/18 00:00:00","12/30/99 15:50:00","PHYTOPLANKTON",0.0,,,,,,,,,
2664,4137,"10/17/18 00:00:00","12/30/99 15:50:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,
2665,4138,"11/08/18 00:00:00","12/30/99 10:48:00","CTD",26.0,1,,,,,,,,
2666,4139,"11/08/18 00:00:00","12/30/99 10:58:00","CTD",76.0,2,,,,,,,,
2667,4140,"11/08/18 00:00:00","12/30/99 11:09:00","CTD",55.0,3,,,,,,,,
2668,4141,"11/08/18 00:00:00","12/30/99 11:21:00","CTD",63.0,4,,,,,,,,
2668,4142,"11/08/18 00:00:00","12/30/99 11:26:00","ZOOPLANKTON",0.0,,375205,377596,,,,,124,
2668,4143,"11/08/18 00:00:00","12/30/99 11:21:00","PHYTOPLANKTON",0.0,,,,,,,,,
2668,4144,"11/08/18 00:00:00","12/30/99 11:23:00","OCEAN ACIDIFICATION",0.0,,,,8.699999999999999,29.6,9.25,"95.8",,
2668,4145,"11/08/18 00:00:00","12/30/99 11:22:00","OCEAN ACIDIFICATION",60.0,,,,8.4,30.3,8.789999999999999,"90.8",,
2669,4146,"11/08/18 00:00:00","12/30/99 11:44:00","CTD",,5,,,,,,,,
2670,4147,"11/08/18 00:00:00","12/30/99 11:57:00","CTD",82.0,6,,,,,,,,
2671,4148,"11/08/18 00:00:00","12/30/99 12:06:00","CTD",147.0,7,,,,,,,,
2672,4149,"11/08/18 00:00:00","12/30/99 12:19:00","CTD",103.0,8,,,,,,,,
2673,4150,"11/08/18 00:00:00","12/30/99 12:35:00","CTD",175.0,9,,,,,,,,
2674,4151,"11/08/18 00:00:00","12/30/99 12:53:00","CTD",158.0,10,,,,,,,,
,4152,"11/08/18 00:00:00","12/30/99 13:43:00","CTD",59.0,12,,,,,,,,
2675,4153,"11/08/18 00:00:00","12/30/99 13:48:00","ZOOPLANKTON",50.0,,377601,380352,,,,,101,
2676,4154,"11/08/18 00:00:00","12/30/99 13:57:00","CTD",79.0,13,,,,,,,,
2677,4155,"11/08/18 00:00:00","12/30/99 14:04:00","CTD",97.0,14,,,,,,,,
2678,4156,"11/08/18 00:00:00","12/30/99 14:11:00","CTD",99.0,15,,,,,,,,
2679,4157,"11/08/18 00:00:00","12/30/99 14:20:00","CTD",102.0,16,,,,,,,,
2680,4158,"11/08/18 00:00:00","12/30/99 14:28:00","CTD",105.0,17,,,,,,,,
2680,4159,"11/08/18 00:00:00","12/30/99 14:37:00","ZOOPLANKTON",50.0,,380362,383070,,,,,94,
2680,4160,"11/08/18 00:00:00","12/30/99 14:28:00","PHYTOPLANKTON",0.0,,,,,,,,,
2680,4162,"11/08/18 00:00:00","12/30/99 14:27:00","OCEAN ACIDIFICATION",0.0,,,,7.5,30,9.789999999999999,"99.4",,
2680,4163,"11/08/18 00:00:00","12/30/99 14:29:00","OCEAN ACIDIFICATION",101.0,,,,8.300000000000001,30.6,9.390000000000001,"97.2",,
2681,4165,"11/08/18 00:00:00","12/30/99 14:45:00","CTD",104.0,18,,,,,,,,
2682,4166,"11/08/18 00:00:00","12/30/99 14:54:00","CTD",97.0,19,,,,,,,,
2683,4167,"11/08/18 00:00:00","12/30/99 15:00:00","CTD",84.0,20,,,,,,,,
2684,4168,"11/08/18 00:00:00","12/30/99 15:08:00","CTD",65.0,21,,,,,,,,
2684,4169,"11/08/18 00:00:00","12/30/99 15:13:00","ZOOPLANKTON",0.0,,383066,385305,,,,,85,
2684,4170,"11/08/18 00:00:00","12/30/99 15:08:00","PHYTOPLANKTON",0.0,,,,,,,,,
2685,4171,"12/06/18 00:00:00","12/30/99 10:55:00","CTD",73.0,22,,,,,,,,
2686,4172,"12/06/18 00:00:00","12/30/99 11:12:00","CTD",123.0,23,,,,,,,,
2687,4173,"12/06/18 00:00:00","12/30/99 11:26:00","CTD",111.0,24,,,,,,,,
2687,4174,"12/06/18 00:00:00","12/30/99 11:35:00","ZOOPLANKTON",50.0,,606653,706070,,,,"333 mesh",96,
2687,4175,"12/06/18 00:00:00","12/30/99 11:35:00","ZOOPLANKTON",50.0,,386242,388075,,,,"150 mesh",96,
2687,4176,"12/06/18 00:00:00","12/30/99 11:26:00","PHYTOPLANKTON",0.0,,,,,,,,,
2687,4177,"12/06/18 00:00:00","12/30/99 11:27:00","OCEAN ACIDIFICATION",0.0,,,,7.4,28,10.55,"104.8",,
2687,4178,"12/06/18 00:00:00","12/30/99 11:26:00","OCEAN ACIDIFICATION",100.0,,,,,,,,,
2688,4179,"12/06/18 00:00:00","12/30/99 11:56:00","CTD",159.0,25,,,,,,,,
2689,4180,"12/06/18 00:00:00","12/30/99 12:09:00","CTD",177.0,26,,,,,,,,
2690,4181,"12/06/18 00:00:00","12/30/99 12:26:00","CTD",104.0,27,,,,,,,,
2691,4182,"12/06/18 00:00:00","12/30/99 12:36:00","CTD",149.0,28,,,,,,,,
2692,4183,"12/06/18 00:00:00","12/30/99 12:51:00","CTD",29.0,29,,,,,,,,
2693,4184,"12/06/18 00:00:00","12/30/99 13:01:00","CTD",71.0,30,,,,,,,,
2694,4185,"12/06/18 00:00:00","12/30/99 13:16:00","CTD",68.0,31,,,,,,,,
2694,4186,"12/06/18 00:00:00","12/30/99 13:22:00","ZOOPLANKTON",50.0,,706071,707385,,,,"333 mesh",94,
2694,4187,"12/06/18 00:00:00","12/30/99 13:22:00","ZOOPLANKTON",50.0,,388081,389761,,,,"150mesh",94,
2695,4188,"12/06/18 00:00:00","12/30/99 13:32:00","CTD",59.0,32,,,,,,,,
2696,4189,"12/06/18 00:00:00","12/30/99 13:44:00","CTD",82.0,33,,,,,,,,
2697,4190,"12/06/18 00:00:00","12/30/99 13:55:00","CTD",31.0,34,,,,,,,,
2698,4191,"12/06/18 00:00:00","12/30/99 14:28:00","CTD",67.0,35,,,,,,,,
2698,4192,"12/06/18 00:00:00","12/30/99 14:35:00","ZOOPLANKTON",50.0,,718497,585489,,,,"333 mesh",94,
2698,4193,"12/06/18 00:00:00","12/30/99 13:35:00","ZOOPLANKTON",50.0,,589760,391432,,,,"150 mesh",94,
2699,4194,"12/06/18 00:00:00","12/30/99 14:41:00","CTD",81.0,36,,,,,,,,
2700,4195,"12/06/18 00:00:00","12/30/99 14:48:00","CTD",96.0,37,,,,,,,,
2701,4196,"12/06/18 00:00:00","12/30/99 14:54:00","CTD",98.0,38,,,,,,,,
2702,4197,"12/06/18 00:00:00","12/30/99 15:01:00","CTD",100.0,39,,,,,,,,
2703,4198,"12/06/18 00:00:00","12/30/99 15:10:00","CTD",105.0,40,,,,,,,,
2703,4199,"12/06/18 00:00:00","12/30/99 15:17:00","ZOOPLANKTON",50.0,,585220,585236,,,,"333 mesh",102,
2703,4200,"12/06/18 00:00:00","12/30/99 15:17:00","ZOOPLANKTON",50.0,,391446,393154,,,,"150 mesh",102,
2703,4201,"12/06/18 00:00:00","12/30/99 15:12:00","PHYTOPLANKTON",0.0,,,,,,,,,
2704,4202,"12/06/18 00:00:00","12/30/99 15:28:00","CTD",103.0,41,,,,,,,,
2705,4203,"12/06/18 00:00:00","12/30/99 15:35:00","CTD",94.0,42,,,,,,,,
2706,4204,"12/06/18 00:00:00","12/30/99 15:41:00","CTD",82.0,43,,,,,,,,
2707,4205,"12/06/18 00:00:00","12/30/99 15:48:00","CTD",63.0,44,,,,,,,,
2707,4206,"12/06/18 00:00:00","12/30/99 15:53:00","ZOOPLANKTON",50.0,,485244,485268,,,,"333mesh",100,
2707,4207,"12/06/18 00:00:00","12/30/99 15:53:00","ZOOPLANKTON",50.0,,393153,394790,,,,"150mesh",100,
2707,4208,"12/06/18 00:00:00","12/30/99 15:48:00","PHYTOPLANKTON",0.0,,,,,,,,,
2708,4209,"09/17/18 00:00:00","12/30/99 11:03:00","CTD",35.8,26,,,,,,,,
2709,4210,"09/17/18 00:00:00","12/30/99 11:11:00","CTD",52.0,27,,,,,,,,
2710,4211,"09/17/18 00:00:00","12/30/99 11:56:00","ZOOPLANKTON",50.0,,349845,352180,,,,,90,
2710,4212,"09/17/18 00:00:00","12/30/99 11:18:00","CTD",104.7,28,,,,,,,,
2710,4213,"09/17/18 00:00:00","12/30/99 11:34:00","PHYTOPLANKTON",0.0,,,,,,,,,
2710,4214,"09/17/18 00:00:00","12/30/99 11:31:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,
2711,4215,"09/17/18 00:00:00","12/30/99 11:58:00","CTD",108.2,29,,,,,,,,
2712,4216,"09/17/18 00:00:00","12/30/99 12:10:00","CTD",107.1,30,,,,,,,,
2713,4217,"09/17/18 00:00:00","12/30/99 12:22:00","CTD",146.1,31,,,,,,,,
2715,4218,"09/17/18 00:00:00","12/30/99 12:55:00","CTD",81.6,32,,,,,,,,
2716,4219,"09/17/18 00:00:00","12/30/99 13:08:00","CTD",84.0,33,,,,,,,,
2717,4220,"09/17/18 00:00:00","12/30/99 13:17:00","CTD",74.7,34,,,,,,,,
2718,4221,"09/17/18 00:00:00","12/30/99 13:25:00","CTD",84.0,35,,,,,,,,
2718,4222,"09/17/18 00:00:00","12/30/99 13:34:00","ZOOPLANKTON",50.0,,353429,356411,,,,,112,
2718,4223,"09/17/18 00:00:00","12/30/99 13:32:00","PHYTOPLANKTON",0.0,,,,,,,,,
2719,4224,"09/17/18 00:00:00","12/30/99 13:46:00","CTD",52.4,36,,,,,,,,
2720,4225,"09/17/18 00:00:00","12/30/99 14:41:00","CTD",73.0,39,,,,,,,,
2721,4226,"09/17/18 00:00:00","12/30/99 15:00:00","CTD",123.0,40,,,,,,,,
2722,4227,"09/17/18 00:00:00","12/30/99 15:13:00","CTD",108.2,41,,,,,,,,
2722,4228,"09/17/18 00:00:00","12/30/99 15:24:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,
2723,4229,"09/17/18 00:00:00","12/30/99 15:38:00","CTD",154.3,45,,,,,,"layer at 300ft *picture*",,
2724,4230,"09/17/18 00:00:00","12/30/99 15:53:00","CTD",171.5,43,,,,,,,,
2725,4231,"09/17/18 00:00:00","12/30/99 16:09:00","CTD",102.7,44,,,,,,,,
2726,4232,"09/17/18 00:00:00","12/30/99 16:21:00","CTD",145.4,45,,,,,,,,
2727,4233,"09/17/18 00:00:00","12/30/99 16:34:00","CTD",80.6,46,,,,,,,,
2729,4235,"09/17/18 00:00:00","12/30/99 16:45:00","CTD",68.2,47,,,,,,,,
2730,4236,"09/17/18 00:00:00","12/30/99 16:55:00","CTD",62.2,48,,,,,,,,
2730,4237,"09/17/18 00:00:00","12/30/99 17:05:00","ZOOPLANKTON",50.0,,356417,359165,,,,,88,
2730,4238,"09/17/18 00:00:00","12/30/99 16:57:00","PHYTOPLANKTON",0.0,,,,,,,,,
2731,4239,"09/17/18 00:00:00","12/30/99 17:13:00","CTD",55.1,49,,,,,,,,
2732,4240,"09/17/18 00:00:00","12/30/99 17:23:00","CTD",78.1,50,,,,,,,,
2733,4241,"09/17/18 00:00:00","12/30/99 17:34:00","CTD",26.9,51,,,,,,,,
2734,4242,"02/07/19 00:00:00","12/30/99 10:36:00","CTD",15.7,45,,,,,,,,
2735,4243,"02/07/19 00:00:00","12/30/99 10:41:00","CTD",25.0,46,,,,,,,,
2736,4244,"02/07/19 00:00:00","12/30/99 10:48:00","CTD",27.6,47,,,,,,,,
2737,4245,"02/07/19 00:00:00","12/30/99 10:56:00","CTD",34.5,48,,,,,,,,
2737,4246,"02/07/19 00:00:00","12/30/99 11:02:00","ZOOPLANKTON",25.0,,396375,396827,,,,,46,
2737,4247,"02/07/19 00:00:00","12/30/99 11:00:00","PHYTOPLANKTON",0.0,,,,,,,,,
2738,4248,"02/07/19 00:00:00","12/30/99 11:16:00","CTD",62.0,49,,,,,,,,
2739,4249,"02/07/19 00:00:00","12/30/99 11:25:00","CTD",78.1,50,,,,,,,,
2740,4250,"02/07/19 00:00:00","12/30/99 11:34:00","CTD",88.0,51,,,,,,,,
2740,4251,"02/07/19 00:00:00","12/30/99 11:40:00","ZOOPLANKTON",50.0,,396828,398072,,,,,88,
2740,4252,"02/07/19 00:00:00","12/30/99 11:35:00","PHYTOPLANKTON",0.0,,,,,,,,,
2741,4253,"02/07/19 00:00:00","12/30/99 11:55:00","CTD",109.0,52,,,,,,,,
2742,4254,"02/07/19 00:00:00","12/30/99 12:05:00","CTD",101.0,53,,,,,,,,
2742,4255,"02/07/19 00:00:00","12/30/99 12:13:00","ZOOPLANKTON",50.0,,398021,398932,,,,,92,
2742,4256,"02/07/19 00:00:00","12/30/99 12:05:00","PHYTOPLANKTON",0.0,,,,,,,,,
2742,4257,"02/07/19 00:00:00","12/30/99 12:10:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,
2743,4258,"02/07/19 00:00:00","12/30/99 12:27:00","CTD",18.0,54,,,,,,,,
2744,4259,"02/07/19 00:00:00","12/30/99 12:46:00","CTD",157.0,55,,,,,,,,
2745,4260,"02/07/19 00:00:00","12/30/99 13:00:00","CTD",170.0,56,,,,,,,,
2746,4261,"02/07/19 00:00:00","12/30/99 13:15:00","CTD",102.0,57,,,,,,,,
2747,4262,"02/07/19 00:00:00","12/30/99 13:26:00","CTD",148.0,58,,,,,,,,
2748,4263,"02/07/19 00:00:00","12/30/99 13:40:00","CTD",83.0,59,,,,,,,,
2749,4264,"02/07/19 00:00:00","12/30/99 13:51:00","CTD",69.0,60,,,,,,,,
2750,4265,"02/07/19 00:00:00","12/30/99 14:01:00","CTD",66.0,61,,,,,,,,
2750,4266,"02/07/19 00:00:00","12/30/99 14:07:00","ZOOPLANKTON",50.0,,398940,399034,,,,,87,
2750,4267,"02/07/19 00:00:00","12/30/99 14:01:00","PHYTOPLANKTON",0.0,,,,,,,,,
2751,4268,"02/07/19 00:00:00","12/30/99 14:50:00","CTD",58.0,62,,,,,,,,
2752,4269,"02/07/19 00:00:00","12/30/99 14:30:00","CTD",80.0,63,,,,,,,,
2753,4270,"02/07/19 00:00:00","12/30/99 14:44:00","CTD",29.0,64,,,,,,,,
2754,4271,"02/07/19 00:00:00","12/30/99 15:17:00","CTD",63.0,65,,,,,,,,
2754,4272,"02/07/19 00:00:00","12/30/99 15:22:00","ZOOPLANKTON",50.0,,399031,400156,,,,,86,
2754,4273,"02/07/19 00:00:00","12/30/99 15:17:00","PHYTOPLANKTON",0.0,,,,,,,,,
2755,4274,"02/07/19 00:00:00","12/30/99 15:31:00","CTD",79.0,66,,,,,,,,
2756,4275,"02/07/19 00:00:00","12/30/99 15:38:00","CTD",99.0,67,,,,,,,,
2757,4276,"02/07/19 00:00:00","12/30/99 15:45:00","CTD",98.0,68,,,,,,,,
2758,4277,"02/07/19 00:00:00","12/30/99 15:52:00","CTD",100.0,69,,,,,,,,
2759,4278,"02/07/19 00:00:00","12/30/99 15:59:00","CTD",104.0,70,,,,,,,,
2759,4279,"02/07/19 00:00:00","12/30/99 16:08:00","ZOOPLANKTON",50.0,,400158,401234,,,,,88,
2759,4280,"02/07/19 00:00:00","12/30/99 16:00:00","PHYTOPLANKTON",0.0,,,,,,,,,
2759,4281,"02/07/19 00:00:00","12/30/99 15:59:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,
2760,4282,"02/07/19 00:00:00","12/30/99 16:17:00","CTD",104.0,71,,,,,,,,
2761,4283,"02/07/19 00:00:00","12/30/99 16:24:00","CTD",97.0,72,,,,,,,,
2762,4284,"02/07/19 00:00:00","12/30/99 16:31:00","CTD",85.0,73,,,,,,,,
2763,4285,"02/07/19 00:00:00","12/30/99 16:38:00","CTD",65.0,74,,,,,,,,
2763,4286,"02/07/19 00:00:00","12/30/99 16:45:00","ZOOPLANKTON",50.0,,401233,402548,,,,,96,
2763,4287,"02/07/19 00:00:00","12/30/99 16:39:00","PHYTOPLANKTON",0.0,,,,,,,,,
2764,4288,"02/08/19 00:00:00","12/30/99 11:18:00","CTD",32.0,75,,,,,,,,
2765,4289,"02/08/19 00:00:00","12/30/99 11:31:00","CTD",76.0,,,,,,,,,
2766,4290,"02/08/19 00:00:00","12/30/99 11:39:00","CTD",105.0,77,,,,,,,,
2767,4291,"02/08/19 00:00:00","12/30/99 11:51:00","CTD",108.0,78,,,,,,,,
2768,4292,"02/08/19 00:00:00","12/30/99 12:03:00","CTD",105.0,79,,,,,,,,
2768,4293,"02/08/19 00:00:00","12/30/99 12:11:00","ZOOPLANKTON",50.0,,402643,403092,,,,,92,
2768,4294,"02/08/19 00:00:00","12/30/99 12:03:00","PHYTOPLANKTON",0.0,,,,,,,,,
2768,4295,"02/08/19 00:00:00","12/30/99 12:05:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,
2768,4296,"02/08/19 00:00:00","12/30/99 12:03:00","OCEAN ACIDIFICATION",102.0,,,,,,,,,
2769,4297,"02/08/19 00:00:00","12/30/99 12:31:00","CTD",145.0,80,,,,,,,,
2770,4298,"02/08/19 00:00:00","12/30/99 13:06:00","CTD",82.0,81,,,,,,,,
2771,4299,"02/08/19 00:00:00","12/30/99 13:22:00","CTD",86.0,82,,,,,,,,
2771,4300,"02/08/19 00:00:00","12/30/99 13:26:00","ZOOPLANKTON",50.0,,403097,403396,,,,,85,
2771,4301,"02/08/19 00:00:00","12/30/99 13:23:00","PHYTOPLANKTON",0.0,,,,,,,,,
2772,4302,"02/08/19 00:00:00","12/30/99 13:43:00","CTD",76.0,83,,,,,,,,
2773,4303,"02/08/19 00:00:00","12/30/99 13:53:00","CTD",77.0,84,,,,,,,,
2774,4304,"02/08/19 00:00:00","12/30/99 15:06:00","CTD",38.0,85,,,,,,,,
2775,4305,"02/08/19 00:00:00","12/30/99 15:15:00","CTD",36.0,86,,,,,,,,
2775,4306,"02/08/19 00:00:00","12/30/99 15:22:00","ZOOPLANKTON",25.0,,403400,403443,,,,,44,
2775,4307,"02/08/19 00:00:00","12/30/99 15:16:00","PHYTOPLANKTON",0.0,,,,,,,,,
2775,4308,"02/08/19 00:00:00","12/30/99 15:16:00","OCEAN ACIDIFICATION",0.0,,,,,,,,,
2776,4309,"02/08/19 00:00:00","12/30/99 15:35:00","CTD",30.0,87,,,,,,,,
2777,4310,"02/08/19 00:00:00","12/30/99 15:40:00","CTD",24.0,88,,,,,,,,
2778,4311,"02/08/19 00:00:00","12/30/99 15:46:00","CTD",15.0,89,,,,,,,,
2779,4312,"03/19/19 00:00:00","12/30/99 10:15:00","CTD",26.2,90,,,,,,,,
2780,4313,"03/19/19 00:00:00","12/30/99 10:23:00","CTD",78.3,92,,,,,,,,
2781,4314,"03/19/19 00:00:00","12/30/99 10:37:00","CTD",55.6,93,,,,,,,,
2783,4315,"03/19/19 00:00:00","12/30/99 10:15:00","CTD",26.2,90,,,,,,,,
2784,4316,"03/19/19 00:00:00","12/30/99 10:23:00","CTD",78.3,92,,,,,,,,
2786,4317,"03/19/19 00:00:00","12/30/99 10:15:00","CTD",26.2,90,,,,,,,,
2787,4318,"03/19/19 00:00:00","12/30/99 10:23:00","CTD",78.3,92,,,,,,,,
2788,4319,"03/19/19 00:00:00","12/30/99 10:37:00","CTD",55.6,93,,,,,,,,
2789,4320,"03/19/19 00:00:00","12/30/99 10:48:00","CTD",63.4,94,,,,,,,,
2789,4321,"03/19/19 00:00:00","12/30/99 10:55:00","ZOOPLANKTON",50.0,,403485,403498,,,,,88,
2789,4322,"03/19/19 00:00:00","12/30/99 10:49:00","PHYTOPLANKTON",0.0,,,,,,,,,
2790,4323,"03/19/19 00:00:00","12/30/99 11:09:00","CTD",69.1,95,,,,,,,,
2791,4324,"03/19/19 00:00:00","12/30/99 11:20:00","CTD",82.7,96,,,,,,,,
2792,4325,"03/19/19 00:00:00","12/30/99 11:34:00","CTD",148.8,97,,,,,,,,
2793,4326,"03/19/19 00:00:00","12/30/99 11:47:00","CTD",103.3,98,,,,,,,,
2794,4327,"03/19/19 00:00:00","12/30/99 12:02:00","CTD",176.8,99,,,,,,,,
2795,4328,"03/19/19 00:00:00","12/30/99 12:18:00","CTD",158.0,100,,,,,,,,
2796,4329,"03/19/19 00:00:00","12/30/99 12:38:00","CTD",112.3,101,,,,,,,,
2796,4330,"03/19/19 00:00:00","12/30/99 12:48:00","ZOOPLANKTON",50.0,,403502,403526,,,,"gulf watch sample",94,
2796,4331,"03/19/19 00:00:00","12/30/99 12:38:00","ZOOPLANKTON",50.0,,403528,403546,,,,"for kibler sample",97,
2796,4332,"03/19/19 00:00:00","12/30/99 12:38:00","PHYTOPLANKTON",0.0,,,,,,,,,
