"Date","Sampling location","Alexandrium spp.","Ceratium furca","Ceratium fusus","Ceratium longipes","Dinophysis spp.","Gonyaulax spp.","Heterocapsa spp.","Karenia mikimotoi","Noctiluca scintillans","Prorocentrum spp.","Prorocentrum lima","Prorocentrum micans","Protoperidinium spp.","Scrippsiella spp.","unknown dinoflagellate","Asterionellopsis spp.","Bacillaria spp.","Bacteriastrum spp.","Bacteriosira spp.","Cerataulina spp.","Chaetoceros spp.","Coccolithophore spp.","Coscinodiscus spp.","Corethron spp.","Cylindrotheca closterium","Detonula spp.","Dictyocha spp.","Ditylum spp.","Entomoneis spp.","Eucampia spp.","Fragilariopsis spp.","Grammatophora spp.","Guinardia spp.","Hemiaulus spp.","Lauderia spp.","Leptocylindrus spp.","Licmorpha spp.","Lioloma spp.","Melosira spp.","Navicula spp.","Nitzschia spp.","Odontella spp.","Pleurosigma spp.","Pseudo-nitzschia spp.","Rhizosolenia spp.","Skeletonema spp.","Stephanopyxis spp.","Striatella spp.","Thalassionema spp.","Thalassiosira spp.","unknown centric diatom (chain-forming)","unknown centric diatom (non chain-forming)","unknown pennate diatom"
2018-11-08,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-06,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
2019-02-07,"Transect 9, Station 6",0,0,0,0,0.625,0.625,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,3.75,0,11.875,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,1.875,0,0,0.625,0,0,0,0,0,0
2019-03-19,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,37.5,0,0,0,16.875,0,9.375,0,5.625,0,0,1.25,0,0,0,0,0,0,0,0,1.875,0,0,2.5,1.875,2.5,0,1.875,0,37.5,0,0,0,53.125,0,0,0
2019-04-24,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8093.622076,0,0,0,343.0409357,0,0,0,0,0,0,0,0,0,0,171.5204678,10.72002924,0,0,117.9203216,0,10.72002924,0,353.7609649,0,0,0,0,10.72002924,13882.43787,0,0,0
2019-06-19,"Transect 9, Station 6",0,0,0,0,0.625,0,0,0,0,54.2251462,0,0,0,0,107.2002924,0,0,0,0,0,9219.225146,0,321.6008772,0,0,0,0,0,0,0,643.2017544,0,1929.605263,0,0,5896.016082,0,0,0,0,0,0,53.6001462,536.001462,0,0,0,0,321.6008772,53.6001462,0,0,0
2019-07-23,"Transect 9, Station 6",0,0,0,0.6,0,0,375.2010234,1.875,0,0,0,0,0,0,160.8004386,0,0,0,0,0,200732.5475,0,53.6001462,0,0,0,0,0,0,964.8026316,0,0,0,0,0,107.2002924,0,0,0,0,0,0,0,53921.74708,107.2002924,2090.405702,0,0,696.8019006,107.2002924,0,0,0
2019-08-19,"Transect 9, Station 6",0,53.6001462,0,160.8,107.2002924,107.2002924,482.4013158,0,0,54.2251462,0,0,0,107.2002924,804.002193,0,0,0,0,53.6001462,56280.15351,0,0,0,3752.010234,0,0,160.8004386,0,0,0,0,0,0,0,7504.020468,53.6001462,0,0,0,0,0,0,43148.11769,0,63784.17398,0,0,86296.23538,160.8004386,0,0,0
2021-05-23,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-16,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-17,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-21,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0
2021-11-14,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,"Transect 9, Station 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-03,"Transect 9, Station 6 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-28,"Tutka A",0,0,0,0,0,0,10412.5,0,0,0,1041.25,0,0,3123.75,7288.75,0,0,0,0,0,703885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123.75,2082.5,0,0,35402.5,0,17701.25,0,0,0,27072.5,0,0,0
2012-06-25,"Tutka Bay A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386809.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9424.8,0,0,0,0,0,0,0,2356.2,0,0,0,0,0,0,0,0,0
2013-06-28,"Tutka Bay A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146518.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0
2013-07-05,"Tutka Bay A",0,0,0,0,0,0,0,0,446.25,0,0,0,148.75,2082.5,0,0,0,0,0,0,14131.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-25,"Tutka Bay B",0,0,0,0,0,0,236738.6,0,0,0,0,0,0,2415.7,0,0,0,4831.4,0,0,178761.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4831.4,0,0,0,4831.4,0,0,0,0,0,24157,0,0,0
2013-06-06,"Tutka Bay B",0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,239487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,148.75,0,0,595,1933.75,0,0,0,0,743.75,0,0,0
2013-06-28,"Tutka Bay B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84787.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636.25,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-05,"Tutka Bay B",0,0,0,0,2677.5,0,0,0,0,0,0,0,297.5,595,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-09,"Tutka Bay B",0,0,0,0,75.79617834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5059.394904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.522293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-09,"Tutka Bay B",0,0,0,0,892.5,0,0,0,0,0,0,148.75,148.75,0,0,0,0,0,0,0,37485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18742.5,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0
2013-07-09,"Tutka Bay B",0,0,0,0,595,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,41798.75,0,0,0,0,0,0,0,0,0,1933.75,0,0,0,0,18296.25,0,0,0,446.25,0,0,0,3570,148.75,0,0,0,0,297.5,0,0,0
2012-06-25,"Tutka Bay C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-28,"Tutka Bay C",0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43732.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,148.75
2013-07-05,"Tutka Bay C",0,0,0,0,892.5,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-05,"Tutka Bay C",0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"unknown 2021","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19687.5,0,0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.5,0,0,0,0,0,0
