Date,Station,Taxon,Abundance (cells/L),Taxon
9/21/2020,KB10,Pseudo-nitzschia multi/pung,643.2,Pseudo-nitzschia spp.
9/21/2020,KB10,Rhizosolenia setigera,0,Rhizosolenia spp.
9/21/2020,KB10,Skeletonema costatum,2278.01,Skeletonema spp.
9/21/2020,KB10,Stephanopyxis spp.,0,Stephanopyxis spp.
9/21/2020,KB10,Synedra sp.,0,unknown pennate diatom
9/21/2020,KB10,Thalassionema nitzschioides,160.8,Thalassionema spp.
9/21/2020,KB10,Thalassiosira spp.,241.2,Thalassiosira spp.
9/21/2020,KB10,Thalassiosira nordenskioeldii,0,Thalassiosira spp.
9/21/2020,KB10,Thalassiosira rotula,0,Thalassiosira spp.
9/21/2020,KB10,Thalassiothrix longissum,0,unknown pennate diatom
9/21/2020,KB10,Pennate diatoms,0,unknown pennate diatom
9/21/2020,KB10,Alexandrium spp.,0,Alexandrium spp.
9/21/2020,KB10,Ceratium fusus,0,Ceratium fusus
9/21/2020,KB10,Ceratium lineatum,0,unknown dinflagellate
9/21/2020,KB10,Ceratium longipes,0,Ceratium longipes
9/21/2020,KB10,Ceratium tripos,0,unknown dinflagellate
9/21/2020,KB10,Dinophysis acuminata,0,Dinophysis spp.
9/21/2020,KB10,Dinophysis fortii,0,Dinophysis spp.
9/21/2020,KB10,Dinophysis norvegica,0,Dinophysis spp.
9/21/2020,KB10,Dinophysis parva,0,Dinophysis spp.
9/21/2020,KB10,Diplopeltopsis sp.,26.8,unknown dinoflagellate
9/21/2020,KB10,Dissodinium pseudolumula,0,unknown dinoflagellate
9/21/2020,KB10,Gonyaulax spinifera,0,Gonyaulax spp.
9/21/2020,KB10,Gymnodinium spp.,0,unknown dinoflagellate
9/21/2020,KB10,Heterocapsa triquetra,0,Heterocapsa triquetra
9/21/2020,KB10,Karenia sp.,0,Karenia sp.
9/21/2020,KB10,Kofoidinium sp.,0,Kofoidinium sp.
9/21/2020,KB10,Phalacroma rotundatum,0,unknown dinoflagellate
9/21/2020,KB10,Polykrikos schwarzii,0,unknown dinoflagellate
9/21/2020,KB10,Prorocentrum micans,107.2,Prorocentrum spp.
9/21/2020,KB10,Prorocentrum minimum,0,Prorocentrum spp.
9/21/2020,KB10,Proroceratium reticulatum,0,unknown dinoflagellate
9/21/2020,KB10,Protoperidinium spp.,0,Protoperidinium spp.
9/21/2020,KB10,Pyrophacus horologium,0,unknown dinoflagellate
9/21/2020,KB10,Scrippsiella trochoidea,0,Scrippsiella spp.
9/21/2020,KB10,small dino,26.8,unknown dinoflagellate
9/21/2020,KB10,Dictyocha speculum,80.4,Dictyocha spp.
9/21/2020,KB10,Dictyocha fibula,0,Dictyocha fibula
9/21/2020,KB10,naked ciliates,0,naked ciliates
9/21/2020,KB10,tintinnids,0,tintinnids
9/21/2020,KB10,Euglena,0,Euglena
9/21/2020,T4-2,Actinoptychus senarius,0,unknown centric diatom (non-chain forming)
9/21/2020,T4-2,Asteromphalus heptactis,0,unknown centric diatom (non-chain forming)
9/21/2020,T4-2,Bacteriastrum spp.,375.2,Bacteriastrum spp.
9/21/2020,T4-2,Cerataulina pelagica,107.2,Cerataulina spp.
9/21/2020,T4-2,Chaetoceros spp.,9272.83,Chaetoceros spp.
9/21/2020,T4-2,Chaetoceros debilis,0,Chaetoceros spp.
9/21/2020,T4-2,Chaetoceros lorenzianus,0,Chaetoceros spp.
9/21/2020,T4-2,Chaetoceros radicans,0,Chaetoceros spp.
9/21/2020,T4-2,Cocconeis sp.,0,Cocconeis sp.
9/21/2020,T4-2,Coscinodiscus spp.,53.6,Coscinodiscus spp.
9/21/2020,T4-2,Coscinodiscus joneisanus,0,Coscinodiscus joneisanus
9/21/2020,T4-2,Corethron sp.,0,Corethron sp.
9/21/2020,T4-2,Cylindrotheca closterium,160.8,Cylindrotheca closterium
9/21/2020,T4-2,Dactyliosolen fragilissimus,107.2,unknown pennate diatom
9/21/2020,T4-2,Ditylium brightwellii,268,Ditylium spp.
9/21/2020,T4-2,Detonula pumila,214.4,Detonula spp.
9/21/2020,T4-2,Eucampia zodiacus,428.8,Eucampia spp.
9/21/2020,T4-2,Fragilariopsis spp.,0,Fragilariopsis spp.
9/21/2020,T4-2,Grammatophora spp.,0,Grammatophora spp.
9/21/2020,T4-2,Guinardia delicatula,0,Guinardia spp.
9/21/2020,T4-2,Guinardia striata,53.6,Guinardia spp.
9/21/2020,T4-2,Lauderia annulata,0,Lauderia annulata
9/21/2020,T4-2,Leptocylindrus danicus,107.2,Leptocylindrus spp.
9/21/2020,T4-2,Leptocylindrus medditerium,0,Leptocylindrus medditerium
9/21/2020,T4-2,Licmophora spp.,0,Licmophora spp.
9/21/2020,T4-2,Melosira moniliformis,0,Melosira spp.
9/21/2020,T4-2,Navicula spp.,0,Navicula spp.
9/21/2020,T4-2,Nitzschia spp.,2358.41,Nitzschia spp.
9/21/2020,T4-2,Odontella spp.,0,Odontella spp.
9/21/2020,T4-2,Pinnulia sp.,0.63,unknown pennate diatom
9/21/2020,T4-2,Pleurosigma sp.,0,Pleurosigma spp.
9/21/2020,T4-2,Proboscia alata,0,unknown pennate diatom
9/21/2020,T4-2,Pseudo-nitzschia deli/p-deli,0,Pseudo-nitzschia spp.
9/21/2020,T4-2,Pseudo-nitzschia multi/pung,964.8,Pseudo-nitzschia spp.
9/21/2020,T4-2,Rhizosolenia setigera,696.8,Rhizosolenia spp.
9/21/2020,T4-2,Skeletonema costatum,964.8,Skeletonema spp.
9/21/2020,T4-2,Stephanopyxis spp.,0,Stephanopyxis spp.
9/21/2020,T4-2,Synedra sp.,0,unknown pennate diatom
9/21/2020,T4-2,Thalassionema nitzschioides,696.8,Thalassionema spp.
9/21/2020,T4-2,Thalassiosira spp.,4234.41,Thalassiosira spp.
9/21/2020,T4-2,Thalassiosira nordenskioeldii,0,Thalassiosira spp.
9/21/2020,T4-2,Thalassiosira rotula,0,Thalassiosira spp.
9/21/2020,T4-2,Thalassiothrix longissum,0,unknown pennate diatom
9/21/2020,T4-2,Pennate diatoms,0,unknown pennate diatom
9/21/2020,T4-2,Alexandrium spp.,0,Alexandrium spp.
9/21/2020,T4-2,Ceratium fusus,0,Ceratium fusus
9/21/2020,T4-2,Ceratium lineatum,53.6,unknown dinflagellate
9/21/2020,T4-2,Ceratium longipes,0,Ceratium longipes
9/21/2020,T4-2,Ceratium tripos,0,unknown dinflagellate
9/21/2020,T4-2,Dinophysis acuminata,0,Dinophysis spp.
9/21/2020,T4-2,Dinophysis fortii,0,Dinophysis spp.
9/21/2020,T4-2,Dinophysis norvegica,53.6,Dinophysis spp.
9/21/2020,T4-2,Dinophysis parva,53.6,Dinophysis spp.
9/21/2020,T4-2,Diplopeltopsis sp.,0,unknown dinoflagellate
9/21/2020,T4-2,Dissodinium pseudolumula,0,unknown dinoflagellate
9/21/2020,T4-2,Gonyaulax spinifera,53.6,Gonyaulax spp.
9/21/2020,T4-2,Gymnodinium spp.,0,unknown dinoflagellate
9/21/2020,T4-2,Heterocapsa triquetra,0,Heterocapsa triquetra
9/21/2020,T4-2,Karenia sp.,0,Karenia sp.
9/21/2020,T4-2,Kofoidinium sp.,0,Kofoidinium sp.
9/21/2020,T4-2,Phalacroma rotundatum,0,unknown dinoflagellate
9/21/2020,T4-2,Polykrikos schwarzii,0,unknown dinoflagellate
9/21/2020,T4-2,Prorocentrum micans,53.6,Prorocentrum spp.
9/21/2020,T4-2,Prorocentrum minimum,0,Prorocentrum spp.
9/21/2020,T4-2,Proroceratium reticulatum,0,unknown dinoflagellate
9/21/2020,T4-2,Protoperidinium spp.,0.63,Protoperidinium spp.
9/21/2020,T4-2,Pyrophacus horologium,0,unknown dinoflagellate
9/21/2020,T4-2,Scrippsiella trochoidea,0.63,Scrippsiella spp.
9/21/2020,T4-2,small dino,0,unknown dinoflagellate
9/21/2020,T4-2,Dictyocha speculum,160.8,Dictyocha spp.
9/21/2020,T4-2,Dictyocha fibula,0,Dictyocha fibula
9/21/2020,T4-2,naked ciliates,0,naked ciliates
9/21/2020,T4-2,tintinnids,53.6,tintinnids
9/21/2020,T4-2,Euglena,0,Euglena
9/21/2020,T4-4,Actinoptychus senarius,0,unknown centric diatom (non-chain forming)
9/21/2020,T4-4,Asteromphalus heptactis,0,unknown centric diatom (non-chain forming)
9/21/2020,T4-4,Bacteriastrum spp.,214.4,Bacteriastrum spp.
9/21/2020,T4-4,Cerataulina pelagica,107.2,Cerataulina spp.
9/21/2020,T4-4,Chaetoceros spp.,8254.42,Chaetoceros spp.
9/21/2020,T4-4,Chaetoceros debilis,0,Chaetoceros spp.
9/21/2020,T4-4,Chaetoceros lorenzianus,0,Chaetoceros spp.
9/21/2020,T4-4,Chaetoceros radicans,0,Chaetoceros spp.
9/21/2020,T4-4,Cocconeis sp.,0,Cocconeis sp.
9/21/2020,T4-4,Coscinodiscus spp.,53.6,Coscinodiscus spp.
9/21/2020,T4-4,Coscinodiscus joneisanus,0,Coscinodiscus joneisanus
9/21/2020,T4-4,Corethron sp.,0,Corethron sp.
9/21/2020,T4-4,Cylindrotheca closterium,107.2,Cylindrotheca closterium
9/21/2020,T4-4,Dactyliosolen fragilissimus,0,unknown pennate diatom
9/21/2020,T4-4,Ditylium brightwellii,214.4,Ditylium spp.
9/21/2020,T4-4,Detonula pumila,160.8,Detonula spp.
9/21/2020,T4-4,Eucampia zodiacus,428.8,Eucampia spp.
9/21/2020,T4-4,Fragilariopsis spp.,0,Fragilariopsis spp.
9/21/2020,T4-4,Grammatophora spp.,0,Grammatophora spp.
9/21/2020,T4-4,Guinardia delicatula,0,Guinardia spp.
9/21/2020,T4-4,Guinardia striata,160.8,Guinardia spp.
9/21/2020,T4-4,Lauderia annulata,0,Lauderia annulata
9/21/2020,T4-4,Leptocylindrus danicus,107.2,Leptocylindrus spp.
9/21/2020,T4-4,Leptocylindrus medditerium,107.2,Leptocylindrus medditerium
9/21/2020,T4-4,Licmophora spp.,0,Licmophora spp.
9/21/2020,T4-4,Melosira moniliformis,0,Melosira spp.
9/21/2020,T4-4,Navicula spp.,0,Navicula spp.
9/21/2020,T4-4,Nitzschia spp.,2787.21,Nitzschia spp.
9/21/2020,T4-4,Odontella spp.,0,Odontella spp.
9/21/2020,T4-4,Pinnulia sp.,0.63,unknown pennate diatom
9/21/2020,T4-4,Pleurosigma sp.,0,Pleurosigma spp.
9/21/2020,T4-4,Proboscia alata,0,unknown pennate diatom
9/21/2020,T4-4,Pseudo-nitzschia deli/p-deli,107.2,Pseudo-nitzschia spp.
9/21/2020,T4-4,Pseudo-nitzschia multi/pung,428.8,Pseudo-nitzschia spp.
9/21/2020,T4-4,Rhizosolenia setigera,1232.8,Rhizosolenia spp.
9/21/2020,T4-4,Skeletonema costatum,696.8,Skeletonema spp.
9/21/2020,T4-4,Stephanopyxis spp.,0,Stephanopyxis spp.
9/21/2020,T4-4,Synedra sp.,0,unknown pennate diatom
9/21/2020,T4-4,Thalassionema nitzschioides,428.8,Thalassionema spp.
9/21/2020,T4-4,Thalassiosira spp.,857.6,Thalassiosira spp.
9/21/2020,T4-4,Thalassiosira nordenskioeldii,0,Thalassiosira spp.
9/21/2020,T4-4,Thalassiosira rotula,0,Thalassiosira spp.
9/21/2020,T4-4,Thalassiothrix longissum,53.6,unknown pennate diatom
9/21/2020,T4-4,Pennate diatoms,107.2,unknown pennate diatom
9/21/2020,T4-4,Alexandrium spp.,0,Alexandrium spp.
9/21/2020,T4-4,Ceratium fusus,0,Ceratium fusus
9/21/2020,T4-4,Ceratium lineatum,160.8,unknown dinflagellate
9/21/2020,T4-4,Ceratium longipes,53.6,Ceratium longipes
9/21/2020,T4-4,Ceratium tripos,53.6,unknown dinflagellate
9/21/2020,T4-4,Dinophysis acuminata,53.6,Dinophysis spp.
9/21/2020,T4-4,Dinophysis fortii,0,Dinophysis spp.
9/21/2020,T4-4,Dinophysis norvegica,53.6,Dinophysis spp.
9/21/2020,T4-4,Dinophysis parva,1.25,Dinophysis spp.
9/21/2020,T4-4,Diplopeltopsis sp.,0,unknown dinoflagellate
9/21/2020,T4-4,Dissodinium pseudolumula,0,unknown dinoflagellate
9/21/2020,T4-4,Gonyaulax spinifera,0,Gonyaulax spp.
9/21/2020,T4-4,Gymnodinium spp.,0,unknown dinoflagellate
9/21/2020,T4-4,Heterocapsa triquetra,53.6,Heterocapsa triquetra
9/21/2020,T4-4,Karenia sp.,0,Karenia sp.
9/21/2020,T4-4,Kofoidinium sp.,0,Kofoidinium sp.
9/21/2020,T4-4,Phalacroma rotundatum,0,unknown dinoflagellate
9/21/2020,T4-4,Polykrikos schwarzii,0,unknown dinoflagellate
9/21/2020,T4-4,Prorocentrum micans,107.2,Prorocentrum spp.
9/21/2020,T4-4,Prorocentrum minimum,0,Prorocentrum spp.
9/21/2020,T4-4,Proroceratium reticulatum,0,unknown dinoflagellate
9/21/2020,T4-4,Protoperidinium spp.,53.6,Protoperidinium spp.
9/21/2020,T4-4,Pyrophacus horologium,0,unknown dinoflagellate
9/21/2020,T4-4,Scrippsiella trochoidea,53.6,Scrippsiella spp.
9/21/2020,T4-4,small dino,0,unknown dinoflagellate
9/21/2020,T4-4,Dictyocha speculum,107.2,Dictyocha spp.
9/21/2020,T4-4,Dictyocha fibula,0,Dictyocha fibula
9/21/2020,T4-4,naked ciliates,0,naked ciliates
9/21/2020,T4-4,tintinnids,0,tintinnids
9/21/2020,T4-4,Euglena,0,Euglena
9/21/2020,T4-7,Actinoptychus senarius,0,unknown centric diatom (non-chain forming)
9/21/2020,T4-7,Asteromphalus heptactis,0,unknown centric diatom (non-chain forming)
9/21/2020,T4-7,Bacteriastrum spp.,53.6,Bacteriastrum spp.
9/21/2020,T4-7,Cerataulina pelagica,0,Cerataulina spp.
9/21/2020,T4-7,Chaetoceros spp.,13453.64,Chaetoceros spp.
9/21/2020,T4-7,Chaetoceros debilis,0,Chaetoceros spp.
9/21/2020,T4-7,Chaetoceros lorenzianus,0,Chaetoceros spp.
9/21/2020,T4-7,Chaetoceros radicans,0,Chaetoceros spp.
9/21/2020,T4-7,Cocconeis sp.,0,Cocconeis sp.
9/21/2020,T4-7,Coscinodiscus spp.,53.6,Coscinodiscus spp.
9/21/2020,T4-7,Coscinodiscus joneisanus,0,Coscinodiscus joneisanus
9/21/2020,T4-7,Corethron sp.,0,Corethron sp.
9/21/2020,T4-7,Cylindrotheca closterium,268,Cylindrotheca closterium
9/21/2020,T4-7,Dactyliosolen fragilissimus,214.4,unknown pennate diatom
9/21/2020,T4-7,Ditylium brightwellii,321.6,Ditylium spp.
9/21/2020,T4-7,Detonula pumila,214.4,Detonula spp.
9/21/2020,T4-7,Eucampia zodiacus,536,Eucampia spp.
9/21/2020,T4-7,Fragilariopsis spp.,0,Fragilariopsis spp.
9/21/2020,T4-7,Grammatophora spp.,0,Grammatophora spp.
9/21/2020,T4-7,Guinardia delicatula,0,Guinardia spp.
9/21/2020,T4-7,Guinardia striata,911.2,Guinardia spp.
9/21/2020,T4-7,Lauderia annulata,0,Lauderia annulata
9/21/2020,T4-7,Leptocylindrus danicus,0,Leptocylindrus spp.
9/21/2020,T4-7,Leptocylindrus medditerium,0,Leptocylindrus medditerium
9/21/2020,T4-7,Licmophora spp.,0,Licmophora spp.
9/21/2020,T4-7,Melosira moniliformis,0,Melosira spp.
9/21/2020,T4-7,Navicula spp.,0,Navicula spp.
9/21/2020,T4-7,Nitzschia spp.,28140.08,Nitzschia spp.
9/21/2020,T4-7,Odontella spp.,0,Odontella spp.
9/21/2020,T4-7,Pinnulia sp.,53.6,unknown pennate diatom
9/21/2020,T4-7,Pleurosigma sp.,0,Pleurosigma spp.
9/21/2020,T4-7,Proboscia alata,0,unknown pennate diatom
9/21/2020,T4-7,Pseudo-nitzschia deli/p-deli,0,Pseudo-nitzschia spp.
9/21/2020,T4-7,Pseudo-nitzschia multi/pung,1286.4,Pseudo-nitzschia spp.
9/21/2020,T4-7,Rhizosolenia setigera,2090.41,Rhizosolenia spp.
9/21/2020,T4-7,Skeletonema costatum,0,Skeletonema spp.
9/21/2020,T4-7,Stephanopyxis spp.,0,Stephanopyxis spp.
9/21/2020,T4-7,Synedra sp.,0,unknown pennate diatom
9/21/2020,T4-7,Thalassionema nitzschioides,1072,Thalassionema spp.
9/21/2020,T4-7,Thalassiosira spp.,0,Thalassiosira spp.
9/21/2020,T4-7,Thalassiosira nordenskioeldii,0,Thalassiosira spp.
9/21/2020,T4-7,Thalassiosira rotula,15704.84,Thalassiosira spp.
9/21/2020,T4-7,Thalassiothrix longissum,53.6,unknown pennate diatom
9/21/2020,T4-7,Pennate diatoms,0,unknown pennate diatom
9/21/2020,T4-7,Alexandrium spp.,0.63,Alexandrium spp.
9/21/2020,T4-7,Ceratium fusus,0.63,Ceratium fusus
9/21/2020,T4-7,Ceratium lineatum,160.8,unknown dinflagellate
9/21/2020,T4-7,Ceratium longipes,53.6,Ceratium longipes
9/21/2020,T4-7,Ceratium tripos,53.6,unknown dinflagellate
9/21/2020,T4-7,Dinophysis acuminata,53.6,Dinophysis spp.
9/21/2020,T4-7,Dinophysis fortii,160.8,Dinophysis spp.
9/21/2020,T4-7,Dinophysis norvegica,0,Dinophysis spp.
9/21/2020,T4-7,Dinophysis parva,0.63,Dinophysis spp.
9/21/2020,T4-7,Diplopeltopsis sp.,0,unknown dinoflagellate
9/21/2020,T4-7,Dissodinium pseudolumula,0,unknown dinoflagellate
9/21/2020,T4-7,Gonyaulax spinifera,0,Gonyaulax spp.
9/21/2020,T4-7,Gymnodinium spp.,0,unknown dinoflagellate
9/21/2020,T4-7,Heterocapsa triquetra,0.63,Heterocapsa triquetra
9/21/2020,T4-7,Karenia sp.,0,Karenia sp.
9/21/2020,T4-7,Kofoidinium sp.,0,Kofoidinium sp.
9/21/2020,T4-7,Phalacroma rotundatum,0,unknown dinoflagellate
9/21/2020,T4-7,Polykrikos schwarzii,0,unknown dinoflagellate
9/21/2020,T4-7,Prorocentrum micans,107.2,Prorocentrum spp.
9/21/2020,T4-7,Prorocentrum minimum,0,Prorocentrum spp.
9/21/2020,T4-7,Proroceratium reticulatum,0,unknown dinoflagellate
9/21/2020,T4-7,Protoperidinium spp.,53.6,Protoperidinium spp.
9/21/2020,T4-7,Pyrophacus horologium,0,unknown dinoflagellate
9/21/2020,T4-7,Scrippsiella trochoidea,321.6,Scrippsiella spp.
9/21/2020,T4-7,small dino,0,unknown dinoflagellate
9/21/2020,T4-7,Dictyocha speculum,53.6,Dictyocha spp.
9/21/2020,T4-7,Dictyocha fibula,0,Dictyocha fibula
9/21/2020,T4-7,naked ciliates,0,naked ciliates
9/21/2020,T4-7,tintinnids,53.6,tintinnids
9/21/2020,T4-7,Euglena,0,Euglena
9/21/2020,T9-1,Actinoptychus senarius,0,unknown centric diatom (non-chain forming)
9/21/2020,T9-1,Asteromphalus heptactis,0,unknown centric diatom (non-chain forming)
9/21/2020,T9-1,Bacteriastrum spp.,4556.01,Bacteriastrum spp.
9/21/2020,T9-1,Cerataulina pelagica,53.6,Cerataulina spp.
9/21/2020,T9-1,Chaetoceros spp.,17741.65,Chaetoceros spp.
9/21/2020,T9-1,Chaetoceros debilis,0,Chaetoceros spp.
9/21/2020,T9-1,Chaetoceros lorenzianus,0,Chaetoceros spp.
9/21/2020,T9-1,Chaetoceros radicans,0,Chaetoceros spp.
9/21/2020,T9-1,Cocconeis sp.,0,Cocconeis sp.
9/21/2020,T9-1,Coscinodiscus spp.,214.4,Coscinodiscus spp.
9/21/2020,T9-1,Coscinodiscus joneisanus,0,Coscinodiscus joneisanus
9/21/2020,T9-1,Corethron sp.,0,Corethron sp.
9/21/2020,T9-1,Cylindrotheca closterium,107.2,Cylindrotheca closterium
9/21/2020,T9-1,Dactyliosolen fragilissimus,0,unknown pennate diatom
9/21/2020,T9-1,Ditylium brightwellii,53.6,Ditylium spp.
9/21/2020,T9-1,Detonula pumila,214.4,Detonula spp.
9/21/2020,T9-1,Eucampia zodiacus,160.8,Eucampia spp.
9/21/2020,T9-1,Fragilariopsis spp.,0,Fragilariopsis spp.
9/21/2020,T9-1,Grammatophora spp.,0,Grammatophora spp.
9/21/2020,T9-1,Guinardia delicatula,0,Guinardia spp.
9/21/2020,T9-1,Guinardia striata,0.63,Guinardia spp.
9/21/2020,T9-1,Lauderia annulata,0,Lauderia annulata
9/21/2020,T9-1,Leptocylindrus danicus,0,Leptocylindrus spp.
9/21/2020,T9-1,Leptocylindrus medditerium,0,Leptocylindrus medditerium
9/21/2020,T9-1,Licmophora spp.,0,Licmophora spp.
9/21/2020,T9-1,Melosira moniliformis,0,Melosira spp.
9/21/2020,T9-1,Navicula spp.,0,Navicula spp.
9/21/2020,T9-1,Nitzschia spp.,3805.61,Nitzschia spp.
9/21/2020,T9-1,Odontella spp.,53.6,Odontella spp.
9/21/2020,T9-1,Pinnulia sp.,0,unknown pennate diatom
9/21/2020,T9-1,Pleurosigma sp.,0,Pleurosigma spp.
9/21/2020,T9-1,Proboscia alata,0,unknown pennate diatom
9/21/2020,T9-1,Pseudo-nitzschia deli/p-deli,0,Pseudo-nitzschia spp.
9/21/2020,T9-1,Pseudo-nitzschia multi/pung,2358.41,Pseudo-nitzschia spp.
9/21/2020,T9-1,Rhizosolenia setigera,53.6,Rhizosolenia spp.
9/21/2020,T9-1,Skeletonema costatum,1072,Skeletonema spp.
9/21/2020,T9-1,Stephanopyxis spp.,0,Stephanopyxis spp.
9/21/2020,T9-1,Synedra sp.,0,unknown pennate diatom
9/21/2020,T9-1,Thalassionema nitzschioides,2894.41,Thalassionema spp.
9/21/2020,T9-1,Thalassiosira spp.,1072,Thalassiosira spp.
9/21/2020,T9-1,Thalassiosira nordenskioeldii,0,Thalassiosira spp.
9/21/2020,T9-1,Thalassiosira rotula,0,Thalassiosira spp.
9/21/2020,T9-1,Thalassiothrix longissum,0,unknown pennate diatom
9/21/2020,T9-1,Pennate diatoms,0,unknown pennate diatom
9/21/2020,T9-1,Alexandrium spp.,0,Alexandrium spp.
9/21/2020,T9-1,Ceratium fusus,0,Ceratium fusus
9/21/2020,T9-1,Ceratium lineatum,0.63,unknown dinflagellate
9/21/2020,T9-1,Ceratium longipes,107.2,Ceratium longipes
9/21/2020,T9-1,Ceratium tripos,0,unknown dinflagellate
9/21/2020,T9-1,Dinophysis acuminata,0.63,Dinophysis spp.
9/21/2020,T9-1,Dinophysis fortii,53.6,Dinophysis spp.
9/21/2020,T9-1,Dinophysis norvegica,0,Dinophysis spp.
9/21/2020,T9-1,Dinophysis parva,53.6,Dinophysis spp.
9/21/2020,T9-1,Diplopeltopsis sp.,0,unknown dinoflagellate
9/21/2020,T9-1,Dissodinium pseudolumula,0,unknown dinoflagellate
9/21/2020,T9-1,Gonyaulax spinifera,53.6,Gonyaulax spp.
9/21/2020,T9-1,Gymnodinium spp.,0,unknown dinoflagellate
9/21/2020,T9-1,Heterocapsa triquetra,0,Heterocapsa triquetra
9/21/2020,T9-1,Karenia sp.,0,Karenia sp.
9/21/2020,T9-1,Kofoidinium sp.,0,Kofoidinium sp.
9/21/2020,T9-1,Phalacroma rotundatum,53.6,unknown dinoflagellate
9/21/2020,T9-1,Polykrikos schwarzii,0,unknown dinoflagellate
9/21/2020,T9-1,Prorocentrum micans,53.6,Prorocentrum spp.
9/21/2020,T9-1,Prorocentrum minimum,0,Prorocentrum spp.
9/21/2020,T9-1,Proroceratium reticulatum,0,unknown dinoflagellate
9/21/2020,T9-1,Protoperidinium spp.,53.6,Protoperidinium spp.
9/21/2020,T9-1,Pyrophacus horologium,0,unknown dinoflagellate
9/21/2020,T9-1,Scrippsiella trochoidea,0,Scrippsiella spp.
9/21/2020,T9-1,small dino,0,unknown dinoflagellate
9/21/2020,T9-1,Dictyocha speculum,428.8,Dictyocha spp.
9/21/2020,T9-1,Dictyocha fibula,53.6,Dictyocha fibula
9/21/2020,T9-1,naked ciliates,0,naked ciliates
9/21/2020,T9-1,tintinnids,0,tintinnids
9/21/2020,T9-1,Euglena,0,Euglena
9/21/2020,T9-6,Actinoptychus senarius,0,unknown centric diatom (non-chain forming)
9/21/2020,T9-6,Asteromphalus heptactis,0,unknown centric diatom (non-chain forming)
9/21/2020,T9-6,Bacteriastrum spp.,1661.6,Bacteriastrum spp.
9/21/2020,T9-6,Cerataulina pelagica,0,Cerataulina spp.
9/21/2020,T9-6,Chaetoceros spp.,3752.01,Chaetoceros spp.
9/21/2020,T9-6,Chaetoceros debilis,0,Chaetoceros spp.
9/21/2020,T9-6,Chaetoceros lorenzianus,0,Chaetoceros spp.
9/21/2020,T9-6,Chaetoceros radicans,0,Chaetoceros spp.
9/21/2020,T9-6,Cocconeis sp.,0,Cocconeis sp.
9/21/2020,T9-6,Coscinodiscus spp.,53.6,Coscinodiscus spp.
9/21/2020,T9-6,Coscinodiscus joneisanus,0,Coscinodiscus joneisanus
9/21/2020,T9-6,Corethron sp.,0,Corethron sp.
9/21/2020,T9-6,Cylindrotheca closterium,0,Cylindrotheca closterium
9/21/2020,T9-6,Dactyliosolen fragilissimus,0,unknown pennate diatom
9/21/2020,T9-6,Ditylium brightwellii,0,Ditylium spp.
9/21/2020,T9-6,Detonula pumila,107.2,Detonula spp.
9/21/2020,T9-6,Eucampia zodiacus,0,Eucampia spp.
9/21/2020,T9-6,Fragilariopsis spp.,0,Fragilariopsis spp.
9/21/2020,T9-6,Grammatophora spp.,0,Grammatophora spp.
9/21/2020,T9-6,Guinardia delicatula,0,Guinardia spp.
9/21/2020,T9-6,Guinardia striata,53.6,Guinardia spp.
9/21/2020,T9-6,Lauderia annulata,0,Lauderia annulata
9/21/2020,T9-6,Leptocylindrus danicus,0,Leptocylindrus spp.
9/21/2020,T9-6,Leptocylindrus medditerium,0,Leptocylindrus medditerium
9/21/2020,T9-6,Licmophora spp.,0,Licmophora spp.
9/21/2020,T9-6,Melosira moniliformis,0,Melosira spp.
9/21/2020,T9-6,Navicula spp.,0,Navicula spp.
9/21/2020,T9-6,Nitzschia spp.,3805.61,Nitzschia spp.
9/21/2020,T9-6,Odontella spp.,0,Odontella spp.
9/21/2020,T9-6,Pinnulia sp.,0,unknown pennate diatom
9/21/2020,T9-6,Pleurosigma sp.,0,Pleurosigma spp.
9/21/2020,T9-6,Proboscia alata,0,unknown pennate diatom
9/21/2020,T9-6,Pseudo-nitzschia deli/p-deli,0,Pseudo-nitzschia spp.
9/21/2020,T9-6,Pseudo-nitzschia multi/pung,1822.4,Pseudo-nitzschia spp.
9/21/2020,T9-6,Rhizosolenia setigera,53.6,Rhizosolenia spp.
9/21/2020,T9-6,Skeletonema costatum,9112.02,Skeletonema spp.
9/21/2020,T9-6,Stephanopyxis spp.,0,Stephanopyxis spp.
9/21/2020,T9-6,Synedra sp.,0,unknown pennate diatom
9/21/2020,T9-6,Thalassionema nitzschioides,1232.8,Thalassionema spp.
9/21/2020,T9-6,Thalassiosira spp.,696.8,Thalassiosira spp.
9/21/2020,T9-6,Thalassiosira nordenskioeldii,0,Thalassiosira spp.
9/21/2020,T9-6,Thalassiosira rotula,0,Thalassiosira spp.
9/21/2020,T9-6,Thalassiothrix longissum,0,unknown pennate diatom
9/21/2020,T9-6,Pennate diatoms,0,unknown pennate diatom
9/21/2020,T9-6,Alexandrium spp.,0,Alexandrium spp.
9/21/2020,T9-6,Ceratium fusus,0,Ceratium fusus
9/21/2020,T9-6,Ceratium lineatum,0,unknown dinflagellate
9/21/2020,T9-6,Ceratium longipes,53.6,Ceratium longipes
9/21/2020,T9-6,Ceratium tripos,0,unknown dinflagellate
9/21/2020,T9-6,Dinophysis acuminata,0,Dinophysis spp.
9/21/2020,T9-6,Dinophysis fortii,53.6,Dinophysis spp.
9/21/2020,T9-6,Dinophysis norvegica,0,Dinophysis spp.
